Unnamed: 0,INDU Index,SPX Index,AS30 Index,SPTSX Index,TPX Index,TRAN Index
1945-05-09,165.24,14.81,,,,55.51
1945-05-10,163.09,14.62,,,,54.7
1945-05-11,163.21,14.62,,,,55.18
1945-05-14,163.45,14.63,,,,55.67
1945-05-15,164.0,14.68,,,,55.85
1945-05-16,164.5,14.69,,,,56.18
1945-05-17,165.2,14.77,,,,56.12
1945-05-18,166.17,14.87,,,,56.05
1945-05-21,165.99,14.82,,,,55.95
1945-05-22,165.91,14.81,,,,55.74
1945-05-23,164.5,14.7,,,,55.49
1945-05-24,164.41,14.7,,,,55.97
1945-05-25,165.12,14.79,,,,57.02
1945-05-28,168.21,15.03,,,,58.29
1945-05-29,169.08,15.11,,,,58.53
1945-05-31,168.3,15.01,71.0,,,57.9
1945-06-01,168.08,15.03,,161.7,,58.89
1945-06-04,168.08,15.05,,,,58.5
1945-06-05,168.13,15.03,,,,58.48
1945-06-06,167.29,14.96,,,,58.33
1945-06-07,167.16,14.97,,,,58.89
1945-06-08,166.83,14.93,,,,59.46
1945-06-11,166.25,14.89,,,,58.74
1945-06-12,166.39,14.92,,,,58.95
1945-06-13,166.75,14.99,,,,59.17
1945-06-14,167.08,15.05,,,,59.87
1945-06-15,167.64,15.1,,,,60.6
1945-06-18,166.94,15.09,,,,61.72
1945-06-19,167.23,15.11,,,,61.41
1945-06-20,167.74,15.18,,,,62.1
1945-06-21,168.14,15.26,,,,62.84
1945-06-22,167.9,15.28,,,,62.36
1945-06-25,168.59,15.35,,,,63.06
1945-06-26,168.92,15.37,,,,63.06
1945-06-27,168.78,15.35,,,,62.87
1945-06-28,166.22,15.04,,,,60.56
1945-06-29,164.57,14.87,71.0,,,60.18
1945-07-02,165.91,15.03,,,,60.73
1945-07-03,165.73,15.03,,157.93,,60.69
1945-07-05,164.26,14.86,,,,59.23
1945-07-06,164.67,14.91,,,,59.71
1945-07-09,166.55,15.04,,,,60.52
1945-07-10,167.09,15.1,,,,60.86
1945-07-11,166.59,15.05,,,,60.33
1945-07-12,166.85,15.09,,,,60.8
1945-07-13,166.67,15.05,,,,60.4
1945-07-16,165.82,14.94,,,,59.71
1945-07-17,162.43,14.61,,,,57.63
1945-07-18,161.69,14.56,,,,57.6
1945-07-19,162.81,14.66,,,,57.72
1945-07-20,162.5,14.66,,,,57.63
1945-07-23,161.65,14.51,,,,56.99
1945-07-24,161.73,14.54,,,,56.95
1945-07-25,163.44,14.68,,,,57.64
1945-07-26,160.91,14.38,,,,55.71
1945-07-27,160.92,14.45,,,,56.35
1945-07-30,162.09,14.6,,,,57.12
1945-07-31,162.88,14.66,70.8,,,57.12
1945-08-01,162.72,14.68,,163.09,,57.22
1945-08-02,162.49,14.62,,,,56.89
1945-08-03,163.06,14.68,,,,57.41
1945-08-06,163.19,14.72,,,,57.36
1945-08-07,161.55,14.52,,,,56.29
1945-08-08,161.83,14.55,,,,56.46
1945-08-09,164.55,14.79,,,,57.8
1945-08-10,165.14,14.78,,,,56.24
1945-08-13,164.11,14.61,,,,54.66
1945-08-14,164.79,14.7,,,,54.53
1945-08-17,164.38,14.62,,,,53.05
1945-08-20,163.11,14.4,,,,51.48
1945-08-21,163.38,14.46,,,,52.18
1945-08-22,164.54,14.56,,,,52.79
1945-08-23,167.64,14.85,,,,54.06
1945-08-24,169.89,15.05,,,,54.61
1945-08-27,171.96,15.27,,,,55.36
1945-08-28,172.32,15.32,,,,55.08
1945-08-29,172.09,15.3,,,,54.72
1945-08-30,172.37,15.35,,,,54.99
1945-08-31,174.29,15.51,70.9,,,55.28
1945-09-03,,,,165.88,,
1945-09-04,173.9,15.51,,,,55.2
1945-09-05,174.24,15.53,,,,54.9
1945-09-06,175.96,15.74,,,,55.8
1945-09-07,176.61,15.73,,,,55.46
1945-09-10,177.03,15.78,,,,55.86
1945-09-11,177.77,15.88,,,,56.16
1945-09-12,178.99,15.95,,,,56.41
1945-09-13,178.59,15.95,,,,57.27
1945-09-14,177.74,15.86,,,,57.17
1945-09-17,174.75,15.51,,,,55.82
1945-09-18,177.58,15.82,,,,56.84
1945-09-19,179.51,15.97,,,,57.51
1945-09-20,180.22,16.03,,,,58.26
1945-09-21,179.69,15.95,,,,58.16
1945-09-24,179.51,15.91,,,,58.53
1945-09-25,179.42,15.93,,,,59.09
1945-09-26,178.95,15.92,,,,58.92
1945-09-27,178.57,15.86,,,,58.69
1945-09-28,180.11,16.05,70.8,,,58.98
1945-10-01,183.37,16.33,,171.21,,59.49
1945-10-02,183.85,16.33,,,,59.22
1945-10-03,183.33,16.3,,,,58.85
1945-10-04,183.06,16.3,,,,58.98
1945-10-05,183.94,16.38,,,,59.08
1945-10-08,185.46,16.5,,,,59.39
1945-10-09,185.43,16.54,,,,59.88
1945-10-10,186.05,16.6,,,,60.07
1945-10-11,185.72,16.58,,,,60.17
1945-10-12,185.72,,,,,
1945-10-15,185.51,16.59,,,,60.1
1945-10-16,185.49,16.59,,,,59.89
1945-10-17,186.1,16.66,,,,60.1
1945-10-18,186.78,16.72,,,,60.4
1945-10-19,185.34,16.59,,,,59.64
1945-10-22,187.06,16.71,,,,60.24
1945-10-23,186.15,16.58,,,,59.56
1945-10-24,183.72,16.33,,,,59.19
1945-10-25,184.54,16.41,,,,59.32
1945-10-26,185.39,16.49,,,,59.76
1945-10-29,184.24,16.36,,,,58.94
1945-10-30,184.16,16.38,,,,59.22
1945-10-31,186.6,16.65,74.2,,,60.12
1945-11-01,188.84,16.87,,176.32,,61.07
1945-11-02,188.62,16.86,,,,61.36
1945-11-05,189.5,16.94,,,,63.15
1945-11-07,192.04,17.14,,,,63.25
1945-11-08,191.72,17.08,,,,62.46
1945-11-09,191.46,17.1,,,,62.45
1945-11-13,190.56,17.04,,,,61.84
1945-11-14,189.77,16.95,,,,62.0
1945-11-15,191.13,17.08,,,,63.7
1945-11-16,192.13,17.21,,,,64.06
1945-11-19,191.51,17.19,,,,63.79
1945-11-20,192.12,17.27,,,,64.66
1945-11-21,189.54,17.02,,,,63.69
1945-11-23,187.82,16.85,,,,63.03
1945-11-26,188.16,16.94,,,,63.72
1945-11-27,190.45,17.15,,,,64.26
1945-11-28,189.99,17.06,,,,63.43
1945-11-29,189.58,17.03,,,,63.19
1945-11-30,191.46,17.19,76.3,,,63.9
1945-12-03,193.65,17.44,,188.96,,64.41
1945-12-04,193.06,17.42,,,,64.79
1945-12-05,193.08,17.41,,,,64.47
1945-12-06,193.84,17.5,,,,64.22
1945-12-07,194.08,17.54,,,,64.74
1945-12-10,195.64,17.68,,,,64.37
1945-12-11,195.82,17.64,,,,64.09
1945-12-12,193.96,17.37,,,,63.25
1945-12-13,193.52,17.29,,,,63.39
1945-12-14,193.34,17.31,,,,64.15
1945-12-17,190.37,16.94,,,,62.61
1945-12-18,190.98,17.1,,,,63.24
1945-12-19,190.62,17.1,,,,63.23
1945-12-20,189.36,16.99,,,,62.91
1945-12-21,189.07,16.98,,,,62.66
1945-12-26,192.76,17.41,,,,63.47
1945-12-27,192.31,17.28,,,,62.66
1945-12-28,192.43,17.31,,,,62.91
1945-12-31,192.91,17.36,76.3,,,62.8
1946-01-01,,,,202.01,,
1946-01-02,191.66,17.25,,,,62.46
1946-01-03,191.25,17.27,,,,62.16
1946-01-04,190.9,17.23,,,,62.59
1946-01-07,191.77,17.31,,,,63.12
1946-01-08,194.65,17.69,,,,64.45
1946-01-09,197.33,17.95,,,,64.73
1946-01-10,199.16,18.07,,,,64.75
1946-01-11,200.04,18.13,,,,65.03
1946-01-14,201.93,18.33,,,,66.14
1946-01-15,202.97,18.36,,,,66.44
1946-01-16,203.81,18.38,,,,67.14
1946-01-17,203.49,18.34,,,,66.69
1946-01-18,202.18,18.3,,,,66.65
1946-01-21,196.63,17.74,,,,65.48
1946-01-22,197.35,17.86,,,,66.24
1946-01-23,198.84,18.07,,,,66.97
1946-01-24,200.04,18.12,,,,66.46
1946-01-25,199.5,18.09,,,,66.3
1946-01-28,204.62,18.62,,,,67.83
1946-01-29,205.35,18.67,,,,67.89
1946-01-30,204.84,18.56,,,,67.55
1946-01-31,204.67,18.57,76.3,,,67.62
1946-02-01,205.79,18.64,,196.73,,67.85
1946-02-04,205.84,18.62,,,,67.59
1946-02-05,206.61,18.7,,,,68.23
1946-02-06,205.48,18.57,,,,67.44
1946-02-07,205.09,18.57,,,,67.54
1946-02-08,204.38,18.55,,,,66.93
1946-02-11,201.14,18.24,,,,65.11
1946-02-13,198.74,17.98,,,,64.81
1946-02-14,199.75,18.09,,,,65.11
1946-02-15,203.09,18.44,,,,66.35
1946-02-18,201.63,18.38,,,,65.37
1946-02-19,196.13,17.7,,,,62.86
1946-02-20,192.38,17.37,,,,61.86
1946-02-21,195.62,17.72,,,,63.34
1946-02-22,195.62,,,,,
1946-02-25,187.23,16.91,,,,61.02
1946-02-26,186.02,16.81,,,,60.53
1946-02-27,189.06,17.15,,,,62.04
1946-02-28,190.09,17.28,77.0,,,62.23
1946-03-01,189.42,17.21,,204.79,,62.22
1946-03-04,188.46,17.09,,,,61.91
1946-03-05,190.49,17.27,,,,62.23
1946-03-06,190.28,17.19,,,,62.21
1946-03-07,191.46,17.34,,,,62.6
1946-03-08,193.7,17.49,,,,62.63
1946-03-11,192.89,17.38,,,,61.81
1946-03-12,193.52,17.42,,,,62.26
1946-03-13,190.36,17.15,,,,61.39
1946-03-14,189.98,17.09,,,,61.44
1946-03-15,191.66,17.28,,,,62.19
1946-03-18,195.33,17.57,,,,63.13
1946-03-19,194.09,17.45,,,,62.57
1946-03-20,195.53,17.58,,,,63.3
1946-03-21,196.7,17.7,,,,63.34
1946-03-22,197.19,17.7,,,,63.23
1946-03-25,200.55,18.07,,,,64.73
1946-03-26,200.56,18.06,,,,64.58
1946-03-27,198.73,17.95,,,,64.04
1946-03-28,198.18,17.93,,,,64.1
1946-03-29,199.56,18.04,78.0,,,64.32
1946-04-01,199.19,18.06,,213.32,,64.3
1946-04-02,199.83,18.07,,,,64.0
1946-04-03,203.12,18.38,,,,65.15
1946-04-04,204.77,18.58,,,,65.3
1946-04-05,204.04,18.54,,,,64.57
1946-04-08,205.43,18.62,,,,63.74
1946-04-09,208.03,18.88,,,,64.27
1946-04-10,208.02,18.81,,,,64.19
1946-04-11,206.93,18.77,,,,64.06
1946-04-12,206.96,18.77,,,,63.63
1946-04-15,206.01,18.62,,,,63.58
1946-04-16,207.97,18.87,,,,64.37
1946-04-17,207.93,18.84,,,,64.86
1946-04-18,208.31,18.9,,,,65.26
1946-04-19,208.31,,,,,
1946-04-22,207.99,18.88,,,,65.04
1946-04-23,207.31,18.84,,,,64.87
1946-04-24,206.13,18.65,,,,63.79
1946-04-25,204.6,18.54,,,,63.49
1946-04-26,204.59,18.58,,,,63.77
1946-04-29,206.09,18.72,,,,64.04
1946-04-30,206.77,18.76,80.5,,,64.17
1946-05-01,205.67,18.71,,219.76,,64.75
1946-05-02,204.98,18.62,,,,64.2
1946-05-03,203.25,18.46,,,,63.39
1946-05-06,200.65,18.26,,,,63.06
1946-05-07,203.51,18.51,,,,63.96
1946-05-08,204.17,18.47,,,,63.57
1946-05-09,204.07,18.44,,,,63.25
1946-05-10,207.1,18.74,,,,64.41
1946-05-13,207.34,18.79,,,,64.04
1946-05-14,206.69,18.67,,,,63.85
1946-05-15,205.07,18.53,,,,63.78
1946-05-16,206.17,18.64,,,,63.96
1946-05-17,206.56,18.6,,,,63.6
1946-05-20,207.13,18.64,,,,64.36
1946-05-21,207.25,18.68,,,,64.98
1946-05-22,208.0,18.8,,,,66.14
1946-05-23,208.05,18.78,,,,66.09
1946-05-24,207.69,18.78,,,,66.39
1946-05-27,209.42,18.92,,,,66.65
1946-05-28,211.7,19.2,,,,68.06
1946-05-29,212.5,19.25,,,,67.87
1946-05-31,212.28,19.18,81.5,,,67.87
1946-06-03,211.47,19.05,,217.44,,66.92
1946-06-04,210.03,18.93,,,,66.72
1946-06-05,209.78,18.82,,,,66.15
1946-06-06,209.5,18.81,,,,66.18
1946-06-07,209.96,18.82,,,,66.14
1946-06-10,210.68,18.85,,,,66.86
1946-06-11,209.05,18.65,,,,66.54
1946-06-12,208.96,18.69,,,,67.1
1946-06-13,210.56,18.8,,,,68.31
1946-06-14,210.36,18.79,,,,68.02
1946-06-17,210.13,18.81,,,,68.22
1946-06-18,207.71,18.55,,,,67.44
1946-06-19,205.74,18.44,,,,67.51
1946-06-20,200.52,18.03,,,,66.05
1946-06-21,203.09,18.23,,,,66.5
1946-06-24,203.56,18.27,,,,66.33
1946-06-25,202.54,18.14,,,,65.18
1946-06-26,202.1,18.11,,,,64.93
1946-06-27,205.03,18.39,,,,65.88
1946-06-28,205.62,18.43,81.3,,,65.81
1946-07-01,206.47,18.54,,209.84,,65.78
1946-07-02,206.64,18.53,,,,65.36
1946-07-03,207.06,18.49,,,,65.37
1946-07-05,206.72,18.43,,,,65.24
1946-07-08,206.62,18.36,,,,65.05
1946-07-09,207.43,18.46,,,,64.81
1946-07-10,207.56,18.49,,,,64.72
1946-07-11,206.3,18.39,,,,64.59
1946-07-12,204.2,18.27,,,,63.87
1946-07-15,200.86,17.95,,,,63.04
1946-07-16,200.71,17.97,,,,62.78
1946-07-17,202.25,18.07,,,,62.95
1946-07-18,201.86,18.04,,,,63.19
1946-07-19,201.13,17.98,,,,62.98
1946-07-22,200.54,17.93,,,,62.78
1946-07-23,195.22,17.39,,,,60.41
1946-07-24,195.37,17.41,,,,60.65
1946-07-25,196.25,17.5,,,,60.95
1946-07-26,197.63,17.6,,,,61.17
1946-07-29,198.22,17.66,,,,61.4
1946-07-30,199.4,17.76,,,,61.85
1946-07-31,201.56,17.96,81.5,,,61.86
1946-08-01,202.26,18.01,,208.1,,62.3
1946-08-02,202.82,18.02,,,,62.63
1946-08-05,201.93,17.91,,,,62.53
1946-08-06,201.35,17.86,,,,62.31
1946-08-07,202.96,18.03,,,,62.57
1946-08-08,204.1,18.11,,,,62.74
1946-08-09,203.57,18.05,,,,62.68
1946-08-12,203.36,18.08,,,,62.63
1946-08-13,204.52,18.23,,,,62.87
1946-08-14,203.99,18.2,,,,63.12
1946-08-15,202.49,17.99,,,,62.35
1946-08-16,200.69,17.84,,,,62.33
1946-08-19,200.19,17.81,,,,62.26
1946-08-20,201.27,17.91,,,,62.39
1946-08-21,200.0,17.74,,,,62.16
1946-08-22,196.66,17.56,,,,61.22
1946-08-23,197.75,17.58,,,,61.35
1946-08-26,196.99,17.47,,,,60.84
1946-08-27,191.04,16.92,,,,58.04
1946-08-28,190.03,16.73,,,,57.59
1946-08-29,190.47,16.76,,,,57.77
1946-08-30,189.19,16.65,83.9,,,57.29
1946-09-03,178.68,15.53,,186.99,,52.61
1946-09-04,176.72,15.46,,,,52.44
1946-09-05,181.18,15.99,,,,53.79
1946-09-06,179.96,15.84,,,,53.17
1946-09-09,172.03,15.01,,,,50.45
1946-09-10,167.3,14.59,,,,48.59
1946-09-11,172.13,15.05,,,,50.36
1946-09-12,171.7,15.02,,,,50.36
1946-09-13,173.39,15.31,,,,51.03
1946-09-16,174.45,15.4,,,,51.18
1946-09-17,173.66,15.28,,,,50.63
1946-09-18,169.07,14.8,,,,48.39
1946-09-19,165.17,14.33,,,,46.11
1946-09-20,169.06,14.69,,,,46.95
1946-09-23,166.56,14.41,,,,45.69
1946-09-24,168.89,14.72,,,,47.14
1946-09-25,172.95,15.1,,,,48.0
1946-09-26,174.96,15.27,,,,48.68
1946-09-27,174.09,15.11,,,,48.42
1946-09-30,172.42,14.96,83.1,,,47.72
1946-10-01,171.47,14.92,,183.39,,47.46
1946-10-02,172.72,15.04,,,,47.85
1946-10-03,171.64,14.98,,,,47.7
1946-10-04,169.8,14.81,,,,47.1
1946-10-07,168.87,14.7,,,,46.65
1946-10-08,167.34,14.53,,,,46.32
1946-10-09,163.12,14.12,,,,44.69
1946-10-10,164.94,14.33,,,,45.69
1946-10-11,167.97,14.63,,,,46.55
1946-10-14,169.86,14.71,,,,46.86
1946-10-15,175.94,15.3,,,,49.0
1946-10-16,174.35,15.24,,,,48.64
1946-10-17,171.76,15.01,,,,47.59
1946-10-18,171.65,14.97,,,,47.55
1946-10-21,171.93,15.0,,,,47.68
1946-10-22,171.25,14.88,,,,47.68
1946-10-23,170.67,14.77,,,,47.05
1946-10-24,169.98,14.78,,,,47.93
1946-10-25,168.76,14.7,,,,47.8
1946-10-28,166.04,14.39,,,,47.09
1946-10-29,164.21,14.26,,,,46.52
1946-10-30,164.2,14.32,,,,46.64
1946-10-31,169.15,14.84,81.9,,,49.06
1946-11-01,171.76,15.07,,182.7,,50.63
1946-11-04,174.4,15.33,,,,51.1
1946-11-06,168.88,14.67,,,,48.62
1946-11-07,169.6,14.79,,,,49.49
1946-11-08,170.79,14.85,,,,50.18
1946-11-12,170.87,14.94,,,,50.12
1946-11-13,169.84,14.81,,,,49.68
1946-11-14,170.88,14.89,,,,50.08
1946-11-15,169.67,14.73,,,,49.64
1946-11-18,167.91,14.58,,,,48.5
1946-11-19,167.88,14.57,,,,48.16
1946-11-20,166.91,14.46,,,,47.95
1946-11-21,164.12,14.21,,,,46.96
1946-11-22,163.55,14.13,,,,47.08
1946-11-25,165.23,14.31,,,,47.89
1946-11-26,166.94,14.45,,,,48.51
1946-11-27,168.34,14.55,,,,48.9
1946-11-29,169.78,14.68,82.3,,,49.68
1946-12-02,167.5,14.44,,,,48.53
1946-12-03,168.05,14.49,,189.71,,48.72
1946-12-04,170.33,14.72,,,,49.42
1946-12-05,169.95,14.64,,,,48.92
1946-12-06,170.39,14.7,,,,49.22
1946-12-09,175.76,15.32,,,,52.67
1946-12-10,175.92,15.32,,,,52.37
1946-12-11,176.07,15.36,,,,52.27
1946-12-12,173.91,15.15,,,,51.46
1946-12-13,173.9,15.17,,,,51.54
1946-12-16,174.85,15.24,,,,51.88
1946-12-17,174.47,15.18,,,,51.62
1946-12-18,174.84,15.21,,,,51.84
1946-12-19,177.29,15.45,,,,52.47
1946-12-20,177.85,15.5,,,,52.51
1946-12-23,177.36,15.41,,,,51.84
1946-12-24,176.95,15.37,,,,51.69
1946-12-26,175.21,15.21,,,,50.93
1946-12-27,175.66,15.19,,,,51.02
1946-12-30,176.23,15.17,,,,51.07
1946-12-31,177.2,15.3,83.3,,,51.13
1947-01-01,,,,189.71,,
1947-01-02,176.39,15.2,,,,51.18
1947-01-03,176.76,15.26,,,,50.84
1947-01-06,178.43,15.44,,,,51.33
1947-01-07,177.49,15.32,,,,50.57
1947-01-08,178.06,15.41,,,,50.46
1947-01-09,178.43,15.44,,,,50.48
1947-01-10,177.43,15.24,,,,49.58
1947-01-13,172.49,14.8,,,,47.77
1947-01-14,172.63,14.87,,,,48.0
1947-01-15,172.1,14.77,,,,47.53
1947-01-16,171.95,14.78,,,,48.14
1947-01-17,174.76,15.07,,,,48.7
1947-01-20,174.06,15.02,,,,48.76
1947-01-21,173.51,14.97,,,,48.31
1947-01-22,173.77,15.04,,,,48.51
1947-01-23,175.13,15.19,,,,49.16
1947-01-24,175.49,15.21,,,,49.39
1947-01-27,177.28,15.34,,,,49.46
1947-01-28,178.68,15.47,,,,50.3
1947-01-29,180.17,15.65,,,,50.86
1947-01-30,179.74,15.6,,,,50.6
1947-01-31,180.44,15.66,85.0,,,50.88
1947-02-03,181.92,15.8,,189.02,,52.06
1947-02-04,182.28,15.83,,,,51.8
1947-02-05,182.52,15.92,,,,51.72
1947-02-06,181.57,15.86,,,,52.16
1947-02-07,183.74,16.12,,,,53.34
1947-02-10,183.57,16.05,,,,52.55
1947-02-11,184.06,16.14,,,,52.67
1947-02-13,182.18,15.93,,,,52.08
1947-02-14,181.64,15.86,,,,51.88
1947-02-17,182.2,15.88,,,,51.66
1947-02-18,181.93,15.88,,,,51.44
1947-02-19,180.78,15.69,,,,51.01
1947-02-20,180.74,15.72,,,,51.3
1947-02-21,182.26,15.8,,,,51.64
1947-02-24,181.4,15.67,,,,51.42
1947-02-25,179.31,15.47,,,,51.1
1947-02-26,177.22,15.3,,,,50.3
1947-02-27,178.91,15.48,,,,50.77
1947-02-28,178.9,15.43,86.7,,,50.39
1947-03-03,179.43,15.41,,184.44,,50.28
1947-03-04,179.77,15.41,,,,50.41
1947-03-05,181.16,15.59,,,,51.0
1947-03-06,181.88,15.65,,,,51.5
1947-03-07,177.05,15.16,,,,49.77
1947-03-10,175.18,15.01,,,,48.9
1947-03-11,173.83,14.88,,,,48.41
1947-03-12,174.68,14.97,,,,48.88
1947-03-13,174.35,14.93,,,,48.82
1947-03-14,172.58,14.78,,,,48.17
1947-03-17,173.35,14.82,,,,48.25
1947-03-18,174.95,15.01,,,,48.7
1947-03-19,175.78,15.08,,,,48.83
1947-03-20,175.37,15.07,,,,48.42
1947-03-21,176.9,15.25,,,,48.87
1947-03-24,176.4,15.11,,,,48.55
1947-03-25,175.29,15.02,,,,48.28
1947-03-26,177.1,15.23,,,,48.7
1947-03-27,179.19,15.4,,,,49.24
1947-03-28,178.63,15.33,,,,49.24
1947-03-31,177.2,15.17,88.7,,,48.64
1947-04-01,177.45,15.23,,177.36,,48.66
1947-04-02,177.32,15.22,,,,48.75
1947-04-03,176.52,15.18,,,,48.44
1947-04-04,176.52,,,,,
1947-04-07,175.39,15.05,,,,47.9
1947-04-08,173.29,14.83,,,,47.25
1947-04-09,173.4,14.82,,,,47.12
1947-04-10,173.98,14.83,,,,47.27
1947-04-11,173.43,14.72,,,,46.72
1947-04-14,166.69,14.14,,,,44.45
1947-04-15,166.82,14.15,,,,44.24
1947-04-16,168.22,14.29,,,,44.72
1947-04-17,168.01,14.27,,,,44.54
1947-04-18,166.77,14.09,,,,43.84
1947-04-21,169.5,14.45,,,,44.71
1947-04-22,170.94,14.56,,,,45.26
1947-04-23,170.87,14.58,,,,45.26
1947-04-24,170.19,14.49,,,,45.09
1947-04-25,168.93,14.39,,,,44.84
1947-04-28,168.85,14.37,,,,44.56
1947-04-29,168.7,14.4,,,,44.69
1947-04-30,170.64,14.58,90.3,,,45.22
1947-05-01,171.91,14.69,,175.16,,45.52
1947-05-02,173.45,14.79,,,,45.52
1947-05-05,174.21,14.85,,,,45.66
1947-05-06,172.77,14.69,,,,45.27
1947-05-07,172.49,14.68,,,,45.11
1947-05-08,171.56,14.6,,,,44.73
1947-05-09,171.54,14.63,,,,44.64
1947-05-12,169.8,14.46,,,,44.32
1947-05-13,167.34,14.15,,,,43.16
1947-05-14,166.68,14.11,,,,43.07
1947-05-15,167.88,14.24,,,,43.24
1947-05-16,164.96,13.96,,,,42.18
1947-05-19,163.55,13.77,,,,41.16
1947-05-20,163.59,13.83,,,,41.46
1947-05-21,165.77,14.09,,,,42.17
1947-05-22,166.73,14.19,,,,42.67
1947-05-23,166.95,14.2,,,,42.87
1947-05-26,166.29,14.14,,,,42.33
1947-05-27,166.17,14.12,,,,42.46
1947-05-28,168.06,14.34,,,,43.64
1947-05-29,169.25,14.45,,,,44.24
1947-05-30,169.25,,90.8,,,
1947-06-02,168.0,14.3,,,,43.55
1947-06-03,170.35,14.5,,176.72,,43.9
1947-06-04,169.56,14.4,,,,43.57
1947-06-05,169.41,14.39,,,,43.55
1947-06-06,170.28,14.5,,,,43.72
1947-06-09,169.88,14.52,,,,43.25
1947-06-10,171.1,14.56,,,,43.42
1947-06-11,174.68,14.9,,,,44.71
1947-06-12,173.78,14.82,,,,44.81
1947-06-13,175.49,14.98,,,,45.41
1947-06-16,175.81,15.02,,,,45.2
1947-06-17,174.98,14.96,,,,45.02
1947-06-18,174.94,14.96,,,,45.29
1947-06-19,176.14,15.14,,,,45.43
1947-06-20,176.44,15.16,,,,45.82
1947-06-23,177.44,15.24,,,,46.42
1947-06-24,174.54,14.94,,,,45.55
1947-06-25,175.73,15.06,,,,45.66
1947-06-26,176.58,15.12,,,,45.98
1947-06-27,176.56,15.12,,,,46.02
1947-06-30,177.3,15.21,90.1,,,45.88
1947-07-01,180.33,15.46,,181.88,,46.99
1947-07-02,179.88,15.44,,,,47.44
1947-07-03,181.73,15.6,,,,48.06
1947-07-04,181.73,,,,,
1947-07-07,182.04,15.61,,,,48.25
1947-07-08,182.66,15.67,,,,48.57
1947-07-09,181.72,15.52,,,,47.92
1947-07-10,182.8,15.68,,,,48.45
1947-07-11,184.77,15.87,,,,49.21
1947-07-14,185.6,15.96,,,,49.83
1947-07-15,185.38,15.93,,,,49.8
1947-07-16,185.46,15.92,,,,49.69
1947-07-17,183.83,15.75,,,,49.26
1947-07-18,184.6,15.85,,,,49.33
1947-07-21,183.52,15.8,,,,50.24
1947-07-22,183.78,15.87,,,,50.37
1947-07-23,184.95,15.95,,,,50.83
1947-07-24,186.85,16.12,,,,51.63
1947-07-25,186.38,16.08,,,,51.52
1947-07-28,184.95,15.94,,,,50.72
1947-07-29,182.05,15.59,,,,49.53
1947-07-30,180.91,15.52,,,,49.04
1947-07-31,183.18,15.76,89.1,,,49.96
1947-08-01,183.81,15.8,,178.81,,49.83
1947-08-04,182.51,15.62,,,,49.15
1947-08-05,183.08,15.67,,,,49.15
1947-08-06,182.35,15.62,,,,48.82
1947-08-07,182.11,15.64,,,,49.13
1947-08-08,180.13,15.43,,,,48.21
1947-08-11,178.98,15.33,,,,47.91
1947-08-12,179.94,15.43,,,,48.32
1947-08-13,179.8,15.52,,,,48.3
1947-08-14,179.87,15.47,,,,48.79
1947-08-15,181.04,15.58,,,,49.41
1947-08-18,180.44,15.5,,,,49.3
1947-08-19,179.75,15.46,,,,49.15
1947-08-20,179.01,15.39,,,,48.69
1947-08-21,179.42,15.43,,,,48.93
1947-08-22,179.74,15.45,,,,48.94
1947-08-25,177.57,15.23,,,,48.09
1947-08-26,177.73,15.23,,,,48.04
1947-08-27,177.88,15.25,,,,48.28
1947-08-28,177.7,15.22,,,,48.19
1947-08-29,178.85,15.32,86.4,,,48.77
1947-09-01,,,,178.69,,
1947-09-02,179.81,15.37,,,,49.32
1947-09-03,179.09,15.33,,,,49.31
1947-09-04,177.27,15.14,,,,48.18
1947-09-05,177.13,15.1,,,,47.88
1947-09-08,175.14,14.86,,,,47.14
1947-09-09,175.32,14.89,,,,47.95
1947-09-10,176.24,15.03,,,,48.18
1947-09-11,176.16,15.04,,,,48.01
1947-09-12,175.92,14.99,,,,47.51
1947-09-15,175.3,14.93,,,,47.69
1947-09-16,176.7,15.07,,,,48.21
1947-09-17,178.73,15.27,,,,48.84
1947-09-18,178.31,15.21,,,,48.68
1947-09-19,178.12,15.2,,,,48.32
1947-09-22,178.02,15.18,,,,48.25
1947-09-23,176.04,14.93,,,,47.54
1947-09-24,176.39,14.99,,,,47.95
1947-09-25,175.29,14.9,,,,47.54
1947-09-26,174.86,14.85,,,,47.43
1947-09-29,175.85,14.94,,,,47.72
1947-09-30,177.49,15.11,88.4,,,48.43
1947-10-01,178.1,15.16,,180.26,,48.59
1947-10-02,178.47,15.17,,,,48.51
1947-10-03,179.53,15.24,,,,49.11
1947-10-06,180.08,15.28,,,,48.99
1947-10-07,180.01,15.28,,,,48.94
1947-10-08,178.78,15.16,,,,48.68
1947-10-09,180.11,15.26,,,,48.72
1947-10-10,180.44,15.29,,,,48.67
1947-10-14,182.73,15.55,,,,49.75
1947-10-15,183.28,15.59,,,,49.71
1947-10-16,183.54,15.57,,,,49.51
1947-10-17,183.52,15.58,,,,50.2
1947-10-20,185.29,15.79,,,,51.19
1947-10-21,185.09,15.76,,,,50.88
1947-10-22,184.36,15.69,,,,50.55
1947-10-23,184.5,15.7,,,,50.53
1947-10-24,182.53,15.5,,,,49.46
1947-10-27,183.27,15.53,,,,49.37
1947-10-28,183.21,15.54,,,,49.51
1947-10-29,183.06,15.49,,,,49.2
1947-10-30,181.32,15.33,,,,48.51
1947-10-31,181.81,15.43,91.6,,,48.74
